Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CompanyLoyaltyRatio,PositionStagnationRatio,ManagementStabilityRatio,JobLevelSalaryRatio,DepartmentSalaryRatio,EducationReturnRatio
39,Yes,Travel_Frequently,203,Research & Development,2,3,Life Sciences,1,Male,84,3,4,Healthcare Representative,4,Divorced,12169,13547,7,No,11,3,4,3,21,4,3,18,7,11,5,0.8571428571428571,0.6111111111111112,0.2777777777777778,0.7849052057288513,1.937352351214754,1.8671945813633772
40,No,Travel_Rarely,1308,Research & Development,14,3,Medical,3,Male,44,2,5,Research Director,3,Single,19626,17544,1,No,14,3,1,0,21,2,4,20,7,4,9,0.9523809523809523,0.2,0.45,1.0226228557447465,3.12453588996144,3.011386379639875
21,No,Travel_Rarely,984,Research & Development,1,1,Technical Degree,4,Female,70,2,1,Research Scientist,2,Single,2070,25326,1,Yes,11,3,3,0,2,6,4,2,2,2,2,1.0,1.0,1.0,0.7427566997842456,0.3295520886691216,0.36698414949676555
39,No,Non-Travel,439,Research & Development,9,3,Life Sciences,3,Male,70,3,2,Laboratory Technician,2,Single,6782,8770,9,No,15,3,3,0,9,2,2,5,4,0,3,0.5555555555555556,0.0,0.6,1.2325805863149613,1.0797209011371898,1.0406207289675753
36,No,Non-Travel,217,Research & Development,18,4,Life Sciences,1,Male,78,3,2,Manufacturing Director,4,Single,7779,23238,2,No,20,4,1,0,18,0,3,11,9,0,9,0.6111111111111112,0.0,0.8181818181818182,1.4137782926782783,1.2384471969841049,1.1385454176375063
31,No,Travel_Frequently,793,Sales,20,3,Life Sciences,3,Male,67,4,1,Sales Representative,4,Married,2791,21981,1,No,12,3,1,1,3,4,3,2,2,2,2,0.6666666666666666,1.0,1.0,1.0014656758926712,0.4010534214449362,0.42824719176474535
28,No,Travel_Rarely,1451,Research & Development,2,1,Life Sciences,1,Male,67,2,1,Research Scientist,2,Married,3201,19911,1,No,17,3,1,0,6,2,1,5,3,0,4,0.8333333333333334,0.0,0.8,1.1485817372025944,0.5096117081303663,0.5674957790044186
35,No,Travel_Frequently,1182,Sales,11,2,Marketing,4,Male,54,3,2,Sales Executive,4,Divorced,4968,18500,1,No,11,3,4,1,5,3,3,5,2,0,2,1.0,0.0,0.4,0.9028989019187154,0.7138779640768338,0.7978613986789785
49,No,Travel_Rarely,174,Sales,8,4,Technical Degree,4,Male,56,2,4,Sales Executive,2,Married,13120,11879,6,No,17,3,2,1,22,3,3,9,8,2,3,0.4090909090909091,0.2222222222222222,0.3333333333333333,0.8462450734787188,1.8852815798486433,1.9202617147967709
34,No,Travel_Frequently,1003,Research & Development,2,2,Life Sciences,4,Male,95,3,2,Manufacturing Director,3,Single,4033,15834,2,No,11,3,4,0,5,3,2,3,2,0,2,0.6,0.0,0.6666666666666666,0.7329692575358653,0.6420693592282934,0.6477002860048955
29,No,Travel_Frequently,490,Research & Development,10,3,Life Sciences,4,Female,61,3,1,Research Scientist,2,Divorced,3291,17940,1,No,14,3,4,2,8,2,2,7,5,1,1,0.875,0.14285714285714285,0.14285714285714285,1.1808755067584311,0.5239400598116325,0.5049665023639472
42,No,Travel_Rarely,188,Research & Development,29,3,Medical,2,Male,56,1,2,Laboratory Technician,4,Single,4272,9558,4,No,19,3,1,0,16,3,3,1,0,0,0,0.0625,0.0,0.0,0.7764058190412142,0.6801190931374336,0.6554897897595815
29,No,Travel_Rarely,718,Research & Development,8,1,Medical,2,Male,79,2,2,Manufacturing Director,4,Married,5056,17689,1,Yes,15,3,3,1,10,2,2,10,7,1,2,1.0,0.1,0.2,0.9188922802135718,0.8049349566720188,0.8963632173215684
38,No,Travel_Rarely,433,Human Resources,1,3,Human Resources,3,Male,37,4,1,Human Resources,3,Married,2844,6004,1,No,13,3,4,1,7,2,4,7,6,5,0,1.0,0.7142857142857143,0.0,1.0204831179644418,0.4273794587271071,0.43637943868826073
28,No,Travel_Frequently,773,Research & Development,6,3,Life Sciences,3,Male,39,2,1,Research Scientist,3,Divorced,2703,22088,1,Yes,14,3,4,1,3,2,3,3,1,0,2,1.0,0.0,0.6666666666666666,0.9698895456602975,0.4303281621606936,0.4147445930992858
18,Yes,Non-Travel,247,Research & Development,8,1,Medical,3,Male,80,3,1,Laboratory Technician,3,Single,1904,13556,1,No,12,3,4,0,0,0,3,0,0,0,0,1.0,1.0,1.0,0.6831926359368133,0.303124240012564,0.33755450272552734
33,Yes,Travel_Rarely,603,Sales,9,4,Marketing,1,Female,77,3,2,Sales Executive,1,Single,8224,18385,1,Yes,17,3,1,0,6,3,3,5,2,0,3,0.8333333333333334,0.0,0.6,1.4946538988284048,1.1817496732221984,1.2036762456165124
41,No,Travel_Rarely,167,Research & Development,12,4,Life Sciences,2,Male,46,3,1,Laboratory Technician,4,Married,4766,9051,3,Yes,11,3,1,1,6,4,3,1,0,0,0,0.16666666666666666,0.0,0.0,1.7101345078124224,0.7587658234768277,0.6975584857257172
31,Yes,Travel_Frequently,874,Research & Development,15,3,Medical,3,Male,72,3,1,Laboratory Technician,3,Married,2610,6233,1,No,12,3,3,1,2,5,2,2,2,2,2,1.0,1.0,1.0,0.9365193171192662,0.41552219875671853,0.4004748013278342
37,No,Travel_Rarely,367,Research & Development,25,2,Medical,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731,17171,7,No,13,3,3,2,9,2,3,6,2,1,3,0.6666666666666666,0.16666666666666666,0.5,1.0415687614525277,0.9123975942815149,0.9203992906258507
27,No,Travel_Rarely,199,Research & Development,6,3,Life Sciences,4,Male,55,2,1,Research Scientist,3,Married,2539,7950,1,No,13,3,3,1,4,0,3,4,2,2,2,1.0,0.5,0.5,0.9110431211363283,0.4042187213192752,0.38958065922274754
34,No,Travel_Rarely,1400,Sales,9,1,Life Sciences,2,Female,70,3,2,Sales Executive,3,Married,5714,5829,1,No,20,4,1,0,6,3,2,6,5,1,3,1.0,0.16666666666666666,0.5,1.0384791315546578,0.8210746148822521,1.0130180822340669
35,No,Travel_Rarely,528,Human Resources,8,4,Technical Degree,3,Male,100,3,1,Human Resources,3,Single,4323,7108,1,No,17,3,2,0,6,2,1,5,4,1,4,0.8333333333333334,0.2,0.8,1.5511773976653593,0.6496348101537566,0.6327203805690885
29,Yes,Travel_Rarely,408,Sales,23,1,Life Sciences,4,Female,45,2,3,Sales Executive,1,Married,7336,11162,1,No,13,3,1,1,11,3,1,11,8,3,10,1.0,0.2727272727272727,0.9090909090909091,0.7472559307453972,1.0541482980007353,1.3005776428542377
40,No,Travel_Frequently,593,Research & Development,9,4,Medical,2,Female,88,3,3,Research Director,3,Single,13499,13782,9,No,17,3,3,0,20,3,2,18,7,2,13,0.9,0.1111111111111111,0.7222222222222222,1.3750283273080857,2.149093548282354,1.975732689637318
42,Yes,Travel_Frequently,481,Sales,12,3,Life Sciences,3,Male,44,3,4,Sales Executive,1,Single,13758,2447,1,Yes,12,3,2,0,22,2,2,21,9,13,14,0.9545454545454546,0.6190476190476191,0.6666666666666666,0.8873963201920894,1.9769591444784782,2.1110085504476412
42,No,Travel_Rarely,647,Sales,4,4,Marketing,2,Male,45,3,2,Sales Executive,1,Single,5155,2253,7,No,13,3,4,0,9,3,4,6,4,1,5,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.9368848307952853,0.7407489743993716,0.754493074678152
35,No,Travel_Rarely,982,Research & Development,1,4,Medical,4,Male,58,2,1,Laboratory Technician,3,Married,2258,16340,6,No,12,3,2,1,10,2,3,8,0,1,7,0.8,0.125,0.875,0.8102147961897713,0.3594824232922109,0.3304840664642613
24,No,Travel_Rarely,477,Research & Development,24,3,Medical,4,Male,49,3,1,Laboratory Technician,2,Single,3597,6409,8,No,22,4,4,0,6,2,3,4,3,1,2,0.6666666666666666,0.25,0.5,1.290674323248276,0.5726564555279374,0.5519187204506589
28,Yes,Travel_Rarely,1485,Research & Development,12,1,Life Sciences,3,Female,79,3,1,Laboratory Technician,4,Married,2515,22955,1,Yes,11,3,4,0,1,4,2,1,1,0,0,1.0,0.0,0.0,0.9024314492547718,0.4003978275376043,0.44587687728713304
26,No,Travel_Rarely,1384,Research & Development,3,4,Medical,1,Male,82,4,1,Laboratory Technician,4,Married,4420,13421,1,No,22,4,2,1,8,2,3,8,7,0,7,1.0,0.0,0.875,1.5859829048533167,0.703681271457738,0.6469174374544
30,No,Travel_Rarely,852,Sales,10,3,Marketing,3,Male,72,2,2,Sales Executive,3,Married,6578,2706,1,No,18,3,1,1,10,3,3,10,3,1,4,1.0,0.1,0.4,1.1955050275405212,0.9452273042869188,1.009319250243101
40,No,Travel_Frequently,902,Research & Development,26,2,Medical,3,Female,92,2,2,Research Scientist,4,Married,4422,21203,3,Yes,13,3,4,1,16,3,1,1,1,0,0,0.0625,0.0,0.0,0.8036672593165377,0.7039996792728771,0.7101737328821343
35,No,Travel_Rarely,819,Research & Development,2,3,Life Sciences,3,Male,44,2,3,Manufacturing Director,2,Divorced,10274,19588,2,No,18,3,2,1,15,2,4,7,7,6,4,0.4666666666666667,0.8571428571428571,0.5714285714285714,1.046525004427237,1.6356609463703167,1.5764283941924018
34,No,Travel_Frequently,669,Research & Development,1,3,Medical,4,Male,97,2,2,Healthcare Representative,1,Single,5343,25755,1,No,20,4,3,0,14,3,3,13,9,4,9,0.9285714285714286,0.3076923076923077,0.6923076923076923,0.9710525026070241,0.8506264781445008,0.8198225530630721
35,No,Travel_Frequently,636,Research & Development,4,4,Other,4,Male,47,2,1,Laboratory Technician,4,Married,2376,26537,1,No,13,3,2,1,2,2,4,2,2,2,2,1.0,1.0,1.0,0.8525555162740907,0.37826848438542654,0.3477547129845372
43,Yes,Travel_Rarely,1372,Sales,9,3,Marketing,1,Female,85,1,2,Sales Executive,3,Single,5346,9489,8,No,13,3,2,0,7,2,2,4,3,1,3,0.5714285714285714,0.25,0.75,0.9715977314125306,0.7681947656913756,0.8202828689266674
32,No,Non-Travel,862,Sales,2,1,Life Sciences,3,Female,76,3,1,Sales Representative,1,Divorced,2827,14947,1,No,12,3,3,3,1,3,3,1,0,0,0,1.0,0.0,0.0,1.014383183715006,0.4062264501701307,0.5011904302547615
56,No,Travel_Rarely,718,Research & Development,4,4,Technical Degree,4,Female,92,3,5,Manager,1,Divorced,19943,18575,4,No,13,3,4,1,28,2,3,5,2,4,2,0.17857142857142858,0.8,0.4,1.039140304296213,3.1750035286610108,2.9188856233378053
29,No,Travel_Rarely,1401,Research & Development,6,1,Medical,2,Female,54,3,1,Laboratory Technician,4,Married,3131,26342,1,No,13,3,1,1,10,5,3,10,8,0,8,1.0,0.0,0.8,1.123464360881388,0.49846743460049264,0.5550856869924508
19,No,Travel_Rarely,645,Research & Development,9,2,Life Sciences,3,Male,54,3,1,Research Scientist,1,Single,2552,7172,1,No,25,4,3,0,1,4,3,1,1,0,0,1.0,0.0,0.0,0.9157077767388381,0.4062883721176803,0.40985150753396804
45,No,Travel_Rarely,1457,Research & Development,7,3,Medical,1,Female,83,3,1,Research Scientist,3,Married,4477,20100,4,Yes,19,3,3,1,7,2,2,3,2,0,2,0.42857142857142855,0.0,0.6666666666666666,1.6064356255720134,0.7127558941892065,0.6869447071052543
37,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,No,13,3,2,1,14,2,2,14,8,3,11,1.0,0.21428571428571427,0.7857142857142857,1.1766037622829635,1.0306860976057455,0.993361633638467
20,No,Travel_Rarely,805,Research & Development,3,3,Life Sciences,1,Male,87,2,1,Laboratory Technician,3,Single,3033,12828,1,No,12,3,1,0,2,2,2,2,2,1,2,1.0,0.5,1.0,1.088300034031699,0.48286545165866945,0.46537933809475907
44,Yes,Travel_Rarely,1097,Research & Development,10,4,Life Sciences,3,Male,96,3,1,Research Scientist,3,Single,2936,10826,1,Yes,11,3,3,0,6,4,3,6,4,0,2,1.0,0.0,0.3333333333333333,1.0534945268437417,0.46742267262441595,0.42971710325025303
53,No,Travel_Rarely,1223,Research & Development,7,2,Medical,4,Female,50,3,5,Manager,3,Divorced,18606,18640,3,No,18,3,2,1,26,6,3,7,7,4,7,0.2692307692307692,0.5714285714285714,1.0,0.9694752294908159,2.9621479042404233,2.9881258421540005
29,No,Travel_Rarely,942,Research & Development,15,1,Life Sciences,2,Female,69,1,1,Research Scientist,4,Married,2168,26933,1,Yes,18,3,1,1,6,2,2,5,4,1,3,0.8333333333333334,0.2,0.6,0.7779210266339345,0.34515407161094475,0.38435827831352065
22,Yes,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,3,Male,48,2,1,Research Scientist,4,Married,2853,4223,1,Yes,11,3,2,1,1,5,3,0,0,0,0,0.0,1.0,1.0,1.0237124949200254,0.45420874829613717,0.41756910612158443
46,No,Travel_Rarely,1402,Sales,2,3,Marketing,3,Female,69,3,4,Manager,1,Married,17048,24097,8,No,23,4,1,0,28,2,3,26,15,15,9,0.9285714285714286,0.5769230769230769,0.34615384615384615,1.0996025924287498,2.449716491864304,2.61582161419039
44,No,Non-Travel,111,Research & Development,17,3,Life Sciences,4,Male,74,1,1,Research Scientist,3,Single,2290,4279,2,No,13,3,4,0,6,3,3,0,0,0,0,0.0,1.0,1.0,0.82169702536518,0.3645769483344389,0.35137444254434497
33,No,Travel_Rarely,147,Human Resources,2,3,Human Resources,2,Male,99,3,1,Human Resources,3,Married,3600,8429,1,No,13,3,4,1,5,2,3,5,4,1,4,1.0,0.2,0.8,1.2917507822334706,0.5409866566165912,0.5523790363142541
41,Yes,Non-Travel,906,Research & Development,5,2,Life Sciences,1,Male,95,2,1,Research Scientist,1,Divorced,2107,20293,6,No,17,3,1,1,5,2,1,1,0,0,0,0.2,0.0,0.0,0.7560330272683118,0.3354426332491977,0.33838445390833494
30,No,Travel_Rarely,1329,Sales,29,4,Life Sciences,3,Male,61,3,2,Sales Executive,1,Divorced,4115,13192,8,No,19,3,3,3,8,3,3,4,3,0,3,0.5,0.0,0.75,0.7478721782197089,0.5913059223381987,0.6022772070418226
40,No,Travel_Frequently,1184,Sales,2,4,Medical,2,Male,62,3,2,Sales Executive,2,Married,4327,25440,5,No,12,3,4,3,5,2,3,0,0,0,0,0.0,1.0,1.0,0.7864016804754994,0.6217693137198993,0.6333058262138436
50,No,Travel_Frequently,1421,Research & Development,2,3,Medical,4,Female,30,3,4,Manager,1,Married,17856,9490,2,No,22,4,3,1,32,3,3,2,2,2,2,0.0625,1.0,1.0,1.151718904880793,2.8427449735632053,2.7398000201187003
28,No,Travel_Rarely,1179,Research & Development,19,4,Medical,4,Male,78,2,1,Laboratory Technician,1,Married,3196,12449,1,No,12,3,3,3,6,2,3,6,5,3,3,1.0,0.5,0.5,1.1467876388939366,0.5088156885925181,0.4677710701593354
46,No,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,4,Male,52,3,5,Research Director,2,Married,19081,10849,5,No,11,3,1,1,25,2,3,4,2,0,3,0.16,0.0,0.75,0.9942253495600483,3.037769760335995,3.064410899394845
35,No,Travel_Rarely,1361,Sales,17,4,Life Sciences,3,Male,94,3,2,Sales Executive,1,Married,8966,21026,3,Yes,15,3,4,3,15,2,3,7,7,1,7,0.4666666666666667,0.14285714285714285,1.0,1.6295071567236719,1.2883715430581506,1.312276412718586
24,Yes,Travel_Rarely,984,Research & Development,17,2,Life Sciences,4,Female,97,3,1,Laboratory Technician,2,Married,2210,3372,1,No,13,3,1,1,1,3,1,1,0,0,0,1.0,0.0,0.0,0.7929914524266584,0.351840635728869,0.3549262663205601
33,No,Travel_Frequently,1146,Sales,25,3,Medical,2,Female,82,3,2,Sales Executive,3,Married,4539,4905,1,No,12,3,1,1,10,3,2,10,7,0,1,1.0,0.0,0.1,0.8249311827312901,0.6522327051016,0.6964579016195553
36,No,Travel_Rarely,917,Research & Development,6,4,Life Sciences,3,Male,60,1,1,Laboratory Technician,3,Divorced,2741,6865,1,No,14,3,3,1,7,4,3,7,7,1,7,1.0,0.14285714285714285,1.0,0.9835246928060952,0.43637791064833925,0.40117662806844123
30,No,Travel_Rarely,853,Research & Development,7,4,Life Sciences,3,Male,49,3,2,Laboratory Technician,3,Divorced,3491,11309,1,No,13,3,1,3,10,4,2,10,7,8,9,1.0,0.8,0.9,0.634464586674363,0.5557808413255573,0.510947686460025
44,No,Travel_Rarely,200,Research & Development,29,4,Other,4,Male,32,3,2,Research Scientist,4,Single,4541,7744,1,No,25,4,2,0,20,3,3,20,11,13,17,1.0,0.65,0.85,0.8252946686016277,0.7229449442736624,0.6646271682082422
20,No,Travel_Rarely,654,Sales,21,3,Marketing,3,Male,43,4,1,Sales Representative,4,Single,2678,5050,1,No,17,3,4,0,2,2,3,2,1,2,2,1.0,1.0,1.0,0.9609190541170095,0.3848158590575203,0.41090862756932567
46,No,Travel_Rarely,150,Research & Development,2,4,Technical Degree,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379,17433,2,No,11,3,3,1,12,3,2,6,3,1,4,0.5,0.16666666666666666,0.6666666666666666,1.341081118610749,1.174765633956255,1.080000853161995
42,No,Non-Travel,179,Human Resources,2,5,Medical,4,Male,79,4,2,Human Resources,1,Married,6272,12858,7,No,16,3,1,1,10,3,4,4,3,0,3,0.4,0.0,0.75,1.1398916893788613,0.9425189750831278,0.757703352654111
60,No,Travel_Rarely,696,Sales,7,4,Marketing,2,Male,52,4,2,Sales Executive,4,Divorced,5220,10893,1,Yes,18,3,2,1,12,3,3,11,7,1,9,0.9166666666666666,0.09090909090909091,0.8181818181818182,0.9486981215812589,0.7500891651531949,0.7640065664054226
32,No,Travel_Frequently,116,Research & Development,13,3,Other,3,Female,77,2,1,Laboratory Technician,2,Married,2743,7331,1,No,20,4,3,1,2,2,3,2,2,2,2,1.0,1.0,1.0,0.9842423321295583,0.4366963184634785,0.42088213794722196
32,No,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,4,Female,38,3,2,Research Scientist,3,Single,4998,2338,4,Yes,14,3,4,0,10,2,3,8,7,0,7,0.8,0.0,0.875,0.9083511899737801,0.7957011300329806,0.8026794022941898
36,No,Travel_Rarely,363,Research & Development,1,3,Technical Degree,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252,4235,2,Yes,21,4,3,1,17,2,3,7,7,7,7,0.4117647058823529,1.0,1.0,1.0442840515269645,1.6321584604037849,1.573052744526037
33,No,Travel_Rarely,117,Research & Development,9,3,Medical,1,Male,60,3,1,Research Scientist,4,Married,2781,6311,1,No,13,3,2,1,15,5,3,14,10,4,10,0.9333333333333333,0.2857142857142857,0.7142857142857143,0.9978774792753561,0.44274606695112423,0.4267128055527613
40,No,Travel_Rarely,107,Sales,10,3,Technical Degree,2,Female,84,2,2,Sales Executive,2,Divorced,6852,11591,7,No,12,3,2,1,7,2,4,5,1,1,3,0.7142857142857143,0.2,0.6,1.2453025917767788,0.9845998006953433,1.0513614324514635
25,No,Travel_Rarely,1356,Sales,10,4,Life Sciences,3,Male,57,3,2,Sales Executive,4,Single,4950,20623,1,No,14,3,2,0,5,4,3,4,3,1,1,0.8,0.25,0.25,0.8996275290856764,0.7112914497142366,0.7244889853844525
30,No,Travel_Rarely,1465,Research & Development,1,3,Medical,4,Male,63,3,1,Research Scientist,2,Married,3579,9369,1,Yes,21,4,1,1,12,2,3,11,9,5,7,0.9166666666666666,0.45454545454545453,0.6363636363636364,1.2842155693371087,0.5697907851916841,0.5491568252690876
42,No,Travel_Frequently,458,Research & Development,26,5,Medical,1,Female,60,3,3,Research Director,1,Married,13191,23281,3,Yes,17,3,3,0,20,6,3,1,0,0,0,0.05,0.0,0.0,1.3436549867042713,2.1000587447509096,1.5935690250096266
35,No,Non-Travel,1212,Sales,8,2,Marketing,3,Female,78,2,3,Sales Executive,4,Married,10377,13755,4,Yes,11,3,2,1,16,6,2,13,2,4,12,0.8125,0.3076923076923077,0.9230769230769231,1.0570167384603308,1.4911255300372996,1.666547450501562
27,No,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,Male,42,3,1,Research Scientist,1,Married,2235,14377,1,Yes,14,3,4,2,9,3,2,9,7,6,8,1.0,0.6666666666666666,0.8888888888888888,0.8019619439699464,0.35582073341810955,0.3429353183784328
54,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,4,Female,53,3,3,Manufacturing Director,3,Divorced,10502,9659,7,No,17,3,1,1,33,2,1,5,4,1,4,0.15151515151515152,0.2,0.8,1.069749425393697,1.6719594372961908,1.5370875403045494
44,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,Female,72,4,1,Research Scientist,4,Married,2011,19982,1,No,13,3,4,1,10,5,3,10,5,7,7,1.0,0.7,0.7,0.721586339742086,0.3201590581225138,0.356524214800964
19,Yes,Non-Travel,504,Research & Development,10,3,Medical,1,Female,96,2,1,Research Scientist,2,Single,1859,6148,1,Yes,25,4,2,0,1,2,4,1,1,0,0,1.0,0.0,0.0,0.667045751158895,0.29596006417193094,0.28524239680783287
29,No,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1,Female,97,3,1,Research Scientist,4,Divorced,3760,5598,1,No,15,3,1,3,3,5,3,3,2,1,2,1.0,0.3333333333333333,0.6666666666666666,1.3491619281105138,0.5986066924617861,0.5769292157059988
54,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,4,Male,85,3,4,Research Director,4,Married,17779,23474,3,No,14,3,1,0,36,2,3,10,9,0,9,0.2777777777777778,0.0,0.9,1.1467523751050412,2.8304862726803446,2.727985246286423
31,No,Travel_Rarely,1332,Research & Development,11,2,Medical,3,Male,80,3,2,Healthcare Representative,1,Married,6833,17089,1,Yes,12,3,4,0,6,2,2,6,5,0,1,1.0,0.0,0.16666666666666666,1.2418494760085712,1.0878403004232404,1.0973806234246095
31,No,Travel_Rarely,1062,Research & Development,24,3,Medical,3,Female,96,2,2,Healthcare Representative,1,Single,6812,17198,1,No,19,3,2,0,10,2,3,10,9,1,8,1.0,0.1,0.8,1.238032874370026,1.0844970183642784,1.0452238876035274
59,No,Travel_Rarely,326,Sales,3,3,Life Sciences,3,Female,48,2,2,Sales Executive,4,Single,5171,16490,5,No,17,3,4,0,13,2,3,6,1,0,5,0.46153846153846156,0.0,0.8333333333333334,0.9397927177579865,0.7430480982772358,0.7934311102169467
43,No,Travel_Rarely,920,Research & Development,3,3,Life Sciences,3,Male,96,1,5,Research Director,4,Married,19740,18625,3,No,14,3,2,1,25,2,3,8,7,0,7,0.32,0.0,0.875,1.0285628845613624,3.1426851354243768,3.0288783824564933
49,No,Travel_Rarely,1098,Research & Development,4,2,Medical,1,Male,85,2,5,Manager,3,Married,18711,12124,2,No,13,3,3,1,23,2,4,1,0,0,0,0.043478260869565216,0.0,0.0,0.9749463086640147,2.978864314535234,3.00498885480724
36,No,Travel_Frequently,469,Research & Development,3,3,Technical Degree,3,Male,46,3,1,Research Scientist,2,Married,3692,9256,1,No,12,3,3,0,12,2,2,11,10,0,7,0.9166666666666666,0.0,0.6363636363636364,1.3247621911127705,0.5877808267470517,0.5664953894645073
48,No,Travel_Rarely,969,Research & Development,2,2,Technical Degree,4,Male,76,4,1,Laboratory Technician,2,Single,2559,16620,5,No,11,3,3,0,7,4,2,1,0,0,0,0.14285714285714285,0.0,0.0,0.9182195143709587,0.4074027994706677,0.41097570837751735
27,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,Male,76,3,1,Research Scientist,3,Divorced,2517,3208,1,No,11,3,2,3,5,2,3,5,3,0,3,1.0,0.0,0.6,0.9031490885782348,0.40071623535274353,0.4042305033162216
29,No,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,3,Male,82,3,2,Healthcare Representative,4,Divorced,6623,4204,1,Yes,11,3,2,2,6,2,3,6,0,1,0,1.0,0.16666666666666666,0.0,1.2036834596231183,1.0544074798336194,1.0162239881970292
48,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,4,Male,76,2,5,Research Director,4,Single,18265,8733,6,No,12,3,3,0,25,3,4,1,0,0,0,0.04,0.0,0.0,0.9517072485569038,2.9078593717591814,2.8025564161888474
29,No,Travel_Rarely,694,Research & Development,1,3,Life Sciences,4,Female,87,2,4,Research Director,4,Divorced,16124,3423,3,No,14,3,2,2,9,2,2,7,7,1,7,0.7777777777777778,0.14285714285714285,1.0,1.0400042351197303,2.5670038056526168,2.474044328203065
34,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,3,Female,89,4,1,Research Scientist,3,Married,2585,21643,1,No,17,3,4,0,2,5,2,1,0,0,0,0.5,0.0,0.0,0.9275488255759782,0.41154210106747796,0.3966388357978741
